age;mention_bac;distance_domicile_km;heures_travail_remunere_sem;taux_presence_pct;connexions_lms_30j;heures_lms_total;ressources_consultees;retards_rendus;nb_devoirs_rendus;messages_forum;motivation;satisfaction;sentiment_appartenance;date_inscription;moyenne_finale;abandon;ects_semestre;capacite_accueil;volume_horaire_s1;taux_reussite_historique_pct;filiere_Biologie;filiere_Droit;filiere_Gestion;filiere_Informatique;filiere_Lettres;filiere_Mathematiques;filiere_Psychologie;filiere_STAPS;bac_type_general;bac_type_pro;bac_type_techno;faculte_Droit-Science Po;faculte_Lettres & Langues;faculte_STAPS;faculte_Sciences & Technologies;faculte_Sciences Humaines;faculte_Économie-Gestion;etablissement_origine_autre;etablissement_origine_cfa;etablissement_origine_lycee_prive;etablissement_origine_lycee_public;etablissement_origine_nan
19;3.0;2.0;0.0;63.5;16.0;18.3;20;5;8;0;3.0;1.0;2.0;12-09-2024;8.14;1;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
17;0.0;22.5;10.0;65.6;15.0;21.6;34;6;7;0;1.0;2.0;;05-09-2024;1.67;1;28;710;325;60;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
17;0.0;4.9;12.0;74.3;42.0;54.9;68;3;8;0;5.0;4.0;3.0;06-09-2024;19.14;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
19;0.0;36.0;;94.2;44.0;48.1;74;3;9;7;5.0;3.0;4.0;25-09-2024;19.01;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
20;2.0;;12.0;91.2;60.0;95.9;110;0;10;6;5.0;5.0;5.0;10-09-2024;18.81;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1
19;0.0;6.7;;85.5;27.0;43.4;76;4;11;4;2.0;4.0;4.0;20-09-2024;17.59;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
22;0.0;;0.0;82.9;42.0;72.9;112;4;10;7;3.0;5.0;2.0;09-09-2024;17.32;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0
19;0.0;15.1;7.0;73.0;25.0;40.6;69;6;7;2;5.0;4.0;2.0;17-09-2024;8.8;1;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0
22;1.0;20.4;10.0;61.2;15.0;15.4;28;5;5;2;2.0;2.0;3.0;05-09-2024;14.34;0;28;710;325;60;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
18;0.0;20.8;11.0;86.1;38.0;56.6;80;6;8;1;2.0;3.0;3.0;03-09-2024;11.46;0;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
17;1.0;22.4;15.0;81.7;26.0;51.2;33;2;5;2;2.0;3.0;;11-09-2024;15.57;0;30;620;263;66;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0
24;0.0;14.2;10.0;92.2;35.0;40.0;82;3;10;9;4.0;5.0;4.0;13-09-2024;16.58;0;30;810;265;81;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0
21;1.0;4.8;22.0;72.7;35.0;55.8;96;2;9;1;2.0;3.0;2.0;20-09-2024;16.89;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0
18;1.0;30.5;0.0;84.9;24.0;25.5;37;3;9;5;4.0;3.0;3.0;20-09-2024;18.93;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
19;0.0;15.2;0.0;77.4;19.0;25.5;35;4;8;7;4.0;4.0;4.0;05-09-2024;17.89;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
19;3.0;34.1;0.0;84.9;37.0;33.0;87;2;9;2;4.0;5.0;2.0;05-09-2024;17.79;0;28;710;325;60;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
19;;5.6;20.0;72.7;34.0;41.2;63;4;9;0;3.0;4.0;4.0;13-09-2024;6.37;1;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
22;3.0;1.9;0.0;82.7;14.0;21.2;34;3;6;3;3.0;5.0;3.0;11-09-2024;15.5;0;30;620;263;66;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0
19;0.0;22.5;16.0;86.7;37.0;25.7;68;0;11;5;4.0;2.0;2.0;18-09-2024;16.27;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1
20;2.0;5.3;7.0;99.0;42.0;64.1;69;1;11;9;5.0;5.0;5.0;23-09-2024;17.12;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0
18;2.0;6.4;27.0;83.2;29.0;43.2;74;6;8;0;3.0;5.0;3.0;27-09-2024;14.07;0;30;830;282;65;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
17;0.0;8.9;0.0;89.0;41.0;55.2;78;2;7;7;4.0;;5.0;02-09-2024;18.9;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
17;0.0;3.4;14.0;86.5;37.0;65.9;81;3;8;2;3.0;3.0;2.0;26-09-2024;16.72;0;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
19;1.0;;15.0;78.9;22.0;44.7;56;4;9;2;4.0;3.0;2.0;20-09-2024;16.07;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
20;2.0;14.6;0.0;91.4;40.0;47.3;100;4;11;7;4.0;3.0;;25-09-2024;17.38;0;28;480;265;78;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0
24;0.0;1.4;8.0;92.7;32.0;62.2;60;3;9;4;4.0;4.0;3.0;02-09-2024;17.37;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
18;;8.7;0.0;84.8;24.0;42.2;70;7;7;4;2.0;4.0;3.0;16-09-2024;11.73;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
19;1.0;26.2;0.0;97.4;36.0;30.4;97;1;8;2;4.0;3.0;5.0;20-09-2024;16.8;0;30;830;282;65;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0
22;2.0;0.0;10.0;86.4;18.0;44.4;54;3;6;3;4.0;3.0;3.0;27-09-2024;16.94;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
20;3.0;3.4;5.0;98.0;;111.3;155;1;9;12;5.0;5.0;;25-09-2024;18.78;0;28;710;325;60;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
21;0.0;1.8;0.0;79.4;19.0;34.1;39;6;8;3;5.0;3.0;2.0;09-09-2024;13.66;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0
18;0.0;3.9;22.0;96.0;34.0;30.5;68;4;9;4;3.0;3.0;4.0;16-09-2024;16.35;0;30;620;263;66;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0
20;1.0;56.9;6.0;94.1;45.0;71.6;107;2;11;3;5.0;;2.0;06-09-2024;17.56;0;28;480;265;78;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0
21;3.0;15.3;13.0;71.5;21.0;28.1;59;6;11;2;3.0;4.0;3.0;16-09-2024;15.52;0;28;480;265;78;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1
19;2.0;5.1;23.0;81.3;24.0;25.0;41;6;8;3;;5.0;4.0;12-09-2024;13.98;0;30;810;265;81;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0
24;1.0;35.7;;94.5;32.0;49.5;68;6;7;6;3.0;3.0;5.0;18-09-2024;15.7;0;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0
19;2.0;1.1;19.0;72.8;22.0;42.8;66;6;6;3;3.0;3.0;3.0;18-09-2024;5.34;1;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0
18;0.0;22.0;0.0;81.4;42.0;69.3;101;2;5;1;3.0;2.0;4.0;09-09-2024;14.33;0;30;980;247;60;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1
21;2.0;13.5;21.0;73.0;28.0;46.4;60;3;8;1;3.0;2.0;1.0;09-09-2024;13.48;0;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0
22;1.0;2.3;0.0;85.2;32.0;45.0;78;3;11;7;2.0;3.0;3.0;17-09-2024;13.42;0;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0
22;1.0;38.7;8.0;42.5;0.0;0.0;0;1;1;0;1.0;;1.0;18-09-2024;1.02;1;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
18;2.0;90.4;0.0;72.6;27.0;49.4;29;7;7;1;4.0;3.0;2.0;03-09-2024;16.58;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0
25;0.0;0.6;8.0;76.2;38.0;33.8;71;2;6;0;3.0;4.0;3.0;03-09-2024;9.31;1;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
19;2.0;9.3;21.0;85.4;43.0;91.2;121;2;11;5;5.0;;5.0;17-09-2024;19.5;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1
19;1.0;5.5;3.0;87.3;43.0;56.4;97;2;12;4;5.0;4.0;5.0;25-09-2024;18.27;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
20;0.0;5.3;13.0;70.5;32.0;36.6;76;7;7;2;;;3.0;12-09-2024;6.25;1;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0
20;0.0;2.2;8.0;67.9;19.0;28.3;21;7;9;2;2.0;2.0;2.0;09-09-2024;7.46;1;30;980;247;60;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
18;1.0;;0.0;98.9;59.0;112.1;150;0;13;7;5.0;5.0;2.0;05-09-2024;19.22;0;28;480;265;78;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0
20;0.0;1.7;7.0;60.7;17.0;32.1;33;6;7;0;2.0;1.0;4.0;16-09-2024;7.43;1;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
20;1.0;32.6;10.0;61.4;24.0;39.1;72;2;6;1;3.0;2.0;;02-09-2024;16.38;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
19;2.0;3.6;7.0;73.4;18.0;15.5;32;5;9;2;1.0;1.0;3.0;09-09-2024;11.9;0;30;810;265;81;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
20;0.0;3.4;8.0;81.6;41.0;42.6;72;3;9;4;3.0;4.0;4.0;10-09-2024;13.33;0;30;620;263;66;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0
21;0.0;15.5;8.0;83.1;39.0;55.2;85;2;10;2;4.0;4.0;2.0;05-09-2024;15.72;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
20;0.0;25.6;17.0;76.6;45.0;69.5;74;3;9;6;3.0;4.0;3.0;12-09-2024;18.51;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
18;1.0;0.7;11.0;74.9;22.0;44.4;57;2;8;3;2.0;3.0;3.0;10-09-2024;17.38;0;30;830;282;65;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0
19;0.0;1.3;;68.4;22.0;44.8;65;4;8;2;2.0;4.0;3.0;23-09-2024;13.64;0;30;980;247;60;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
20;0.0;4.9;16.0;70.1;9.0;15.9;31;5;10;2;3.0;3.0;2.0;19-09-2024;3.0;1;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
20;2.0;16.3;;84.7;42.0;61.3;89;3;11;3;3.0;4.0;5.0;06-09-2024;19.26;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
19;2.0;3.9;9.0;50.7;2.0;1.0;4;5;5;0;2.0;3.0;1.0;02-09-2024;3.32;1;30;810;265;81;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0
25;2.0;5.5;;83.4;22.0;19.8;37;4;11;4;4.0;5.0;5.0;11-09-2024;14.43;0;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
20;0.0;12.8;0.0;73.6;33.0;54.1;83;5;8;4;;;3.0;10-09-2024;15.67;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
21;0.0;0.8;0.0;70.7;12.0;15.1;30;7;7;3;2.0;;1.0;11-09-2024;2.93;1;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0
19;1.0;;11.0;89.4;53.0;116.9;134;3;7;9;4.0;4.0;3.0;20-09-2024;17.26;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
22;0.0;;13.0;84.8;29.0;52.0;51;4;8;4;4.0;4.0;1.0;04-09-2024;14.42;0;30;620;263;66;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0
20;;28.8;8.0;86.8;40.0;75.6;70;7;7;5;4.0;5.0;4.0;09-09-2024;15.7;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
18;0.0;;0.0;87.8;29.0;34.8;77;1;7;6;4.0;3.0;5.0;20-09-2024;17.2;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
24;1.0;4.4;9.0;73.9;25.0;31.2;71;6;7;0;2.0;4.0;2.0;09-09-2024;14.55;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
21;2.0;52.2;26.0;98.5;61.0;83.9;91;4;10;5;5.0;3.0;5.0;06-09-2024;18.26;0;28;480;265;78;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0
21;;1.0;;68.7;15.0;28.9;3;5;5;1;;3.0;3.0;24-09-2024;14.5;0;28;710;325;60;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
22;2.0;51.3;;84.2;35.0;58.1;96;3;10;5;3.0;3.0;2.0;12-09-2024;18.31;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
20;3.0;2.9;0.0;61.8;17.0;34.9;49;5;5;0;2.0;4.0;3.0;18-09-2024;7.2;1;30;980;247;60;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
18;1.0;17.3;17.0;90.5;19.0;36.6;34;3;8;4;4.0;5.0;2.0;18-09-2024;14.15;0;30;830;282;65;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0
19;1.0;4.8;15.0;53.7;25.0;56.6;73;8;11;0;1.0;4.0;1.0;04-09-2024;1.95;1;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
22;1.0;8.3;13.0;99.5;39.0;35.2;93;0;11;10;4.0;4.0;;26-09-2024;18.59;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
20;2.0;60.3;0.0;90.5;;26.3;31;3;9;1;4.0;;;25-09-2024;16.42;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
20;0.0;26.4;19.0;82.0;24.0;37.0;57;2;12;1;2.0;3.0;3.0;25-09-2024;15.28;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
19;2.0;8.0;17.0;92.6;39.0;40.1;80;0;8;7;;4.0;3.0;27-09-2024;19.1;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
20;3.0;7.7;12.0;82.3;38.0;40.6;81;2;11;7;5.0;4.0;4.0;03-09-2024;17.43;0;28;550;256;64;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
20;1.0;11.7;18.0;83.3;14.0;22.2;26;2;7;1;3.0;3.0;2.0;17-09-2024;8.04;1;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0
19;2.0;0.5;0.0;77.4;42.0;25.8;119;2;8;3;4.0;2.0;2.0;02-09-2024;15.59;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
18;0.0;8.7;0.0;80.7;31.0;33.7;70;1;7;2;;4.0;1.0;06-09-2024;14.05;0;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0
21;1.0;14.1;;80.7;33.0;81.1;82;6;10;0;4.0;3.0;2.0;25-09-2024;16.4;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0
21;2.0;15.3;0.0;84.2;30.0;60.4;56;2;8;0;4.0;3.0;2.0;17-09-2024;15.53;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0
17;0.0;34.3;11.0;98.9;38.0;67.4;56;5;8;4;4.0;2.0;3.0;03-09-2024;14.24;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
18;1.0;9.6;10.0;81.2;32.0;71.1;59;4;8;2;3.0;3.0;1.0;26-09-2024;12.33;0;30;620;263;66;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0
22;0.0;21.0;18.0;86.2;43.0;79.4;116;0;8;6;3.0;2.0;4.0;26-09-2024;17.48;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
18;0.0;;22.0;86.9;46.0;54.2;82;3;10;3;4.0;4.0;1.0;16-09-2024;14.32;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
22;0.0;2.6;10.0;87.5;31.0;51.0;73;4;9;7;3.0;4.0;3.0;19-09-2024;14.86;0;28;480;265;78;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0
20;1.0;;7.0;63.4;13.0;12.9;30;8;9;0;2.0;3.0;3.0;03-09-2024;3.81;1;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
19;0.0;22.9;;52.2;19.0;37.8;36;3;8;0;2.0;3.0;3.0;09-09-2024;3.63;1;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0
23;0.0;1.3;27.0;94.7;34.0;79.4;74;3;11;3;5.0;4.0;5.0;02-09-2024;18.29;0;30;830;282;65;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
19;0.0;8.6;22.0;77.3;47.0;45.6;125;1;11;2;3.0;4.0;3.0;17-09-2024;14.6;0;28;710;325;60;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
18;0.0;5.5;7.0;99.9;46.0;72.1;90;1;8;3;5.0;4.0;4.0;26-09-2024;18.34;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1
21;1.0;9.8;27.0;73.2;29.0;44.5;68;5;6;4;5.0;3.0;4.0;05-09-2024;7.1;1;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0
19;0.0;1.8;0.0;78.1;22.0;27.4;51;2;8;3;3.0;;3.0;09-09-2024;16.39;0;28;710;325;60;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
24;1.0;34.0;9.0;64.8;23.0;26.5;44;2;6;3;3.0;3.0;2.0;26-09-2024;10.31;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
18;1.0;15.0;22.0;61.4;6.0;8.5;15;7;7;0;2.0;2.0;1.0;19-09-2024;0.25;1;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0
17;0.0;17.3;0.0;62.9;27.0;31.5;49;4;9;2;2.0;1.0;1.0;11-09-2024;4.52;1;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
20;2.0;12.9;;98.1;20.0;45.9;42;3;8;4;4.0;4.0;4.0;20-09-2024;15.68;0;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1
20;0.0;;11.0;75.3;46.0;74.6;132;2;8;11;5.0;;;27-09-2024;19.43;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
22;1.0;29.6;23.0;69.2;3.0;4.1;1;4;5;1;2.0;3.0;1.0;18-09-2024;4.51;1;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0
21;3.0;3.3;24.0;91.4;19.0;37.9;34;3;10;4;3.0;3.0;4.0;10-09-2024;17.61;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
18;3.0;0.7;0.0;72.1;33.0;60.3;82;3;6;4;3.0;;3.0;09-09-2024;12.39;0;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
23;0.0;25.7;;63.6;25.0;47.5;43;5;10;1;3.0;3.0;2.0;24-09-2024;10.29;0;30;980;247;60;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
22;;43.5;0.0;63.5;21.0;38.2;37;1;7;1;4.0;3.0;3.0;12-09-2024;14.81;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
19;1.0;2.7;;98.1;30.0;65.5;95;5;8;2;;3.0;2.0;27-09-2024;15.8;0;30;930;293;75;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
20;0.0;4.1;9.0;92.9;36.0;42.2;54;0;13;11;4.0;4.0;3.0;27-09-2024;18.49;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1
21;3.0;16.1;15.0;59.5;18.0;23.0;47;6;7;1;1.0;3.0;3.0;27-09-2024;6.35;1;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
20;1.0;17.1;;71.3;16.0;26.9;55;5;5;4;3.0;3.0;1.0;13-09-2024;12.79;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
18;2.0;16.4;0.0;54.1;9.0;14.2;25;6;6;0;2.0;1.0;1.0;26-09-2024;3.92;1;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
20;2.0;0.2;11.0;74.3;26.0;26.3;34;6;6;0;1.0;3.0;3.0;10-09-2024;1.07;1;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0
18;0.0;;13.0;70.3;28.0;53.9;49;3;6;0;4.0;3.0;3.0;27-09-2024;13.6;0;28;480;265;78;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0
18;0.0;1.6;23.0;84.6;38.0;60.0;63;2;13;2;5.0;4.0;4.0;12-09-2024;17.28;0;30;980;247;60;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
21;2.0;59.2;15.0;92.4;26.0;65.9;52;5;10;3;4.0;3.0;2.0;03-09-2024;13.77;0;30;620;263;66;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0
20;2.0;0.8;0.0;77.8;42.0;60.0;107;5;11;3;5.0;5.0;2.0;12-09-2024;19.47;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
18;2.0;0.6;;97.3;60.0;112.2;125;2;10;4;;5.0;5.0;10-09-2024;16.51;0;28;710;325;60;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
21;1.0;22.6;;53.6;34.0;71.5;85;4;9;1;4.0;3.0;1.0;19-09-2024;13.13;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
25;2.0;8.2;8.0;60.7;42.0;55.8;109;2;6;1;2.0;2.0;3.0;20-09-2024;14.84;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
17;;7.0;;91.6;48.0;79.7;79;6;10;5;4.0;3.0;3.0;27-09-2024;16.17;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
20;1.0;11.2;;85.8;32.0;28.5;71;5;9;1;3.0;;3.0;02-09-2024;13.86;0;28;710;325;60;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
22;0.0;38.0;16.0;78.4;;31.3;43;2;7;2;4.0;4.0;2.0;10-09-2024;13.69;0;28;480;265;78;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0
23;1.0;;18.0;90.0;45.0;47.6;137;1;8;11;4.0;3.0;3.0;06-09-2024;16.83;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
18;3.0;29.3;19.0;70.3;25.0;28.3;47;2;8;2;2.0;3.0;1.0;03-09-2024;15.98;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0
20;1.0;10.2;23.0;88.6;20.0;32.6;30;3;8;8;4.0;4.0;4.0;11-09-2024;16.04;0;28;480;265;78;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0
