student_id,annee_universitaire,filiere,age,sexe,bac_type,mention_bac,etablissement_origine,boursier,distance_domicile_km,heures_travail_remunere_sem,taux_presence_pct,connexions_lms_30j,heures_lms_total,ressources_consultees,retards_rendus,nb_devoirs_total,nb_devoirs_rendus,messages_forum,moyenne_partiels_s1,nb_ue_total,nb_ue_validees_s1,motivation,satisfaction,sentiment_appartenance,groupe_td,couleur_carte_etudiante,jour_inscription,id_dossier,date_inscription,moyenne_finale,abandon,commentaire_tuteur
ETU-05032,2024-2025,Informatique,21,Femme,Technologique,Bien,lycee_public,O,16.6,7.0,77.4,27,54.1,57,2,12,11,6,10.19,7,4,4,3,3,D,jaune,mardi,352118,17/09/2024,15.48,0,
ETU-03476,2024-2025,droit,21,F,Generale,B,lycee_public,Oui,1.3,0.0,"78,7",40,55.8,110,6,8,7,6,"15,79",6,6,4,3,4,G,bleu,mardi,985212,17/09/2024,17.44,0,
ETU-01789,2024-2025,DROIT,20,F,général ,P,lycee_public,N,6.6,0.0,87.5,46,59.7,99,1,11,11,2,14.55,5,4,5,4,5,D,vert,jeudi,708979,19 Sep 2024,19.3,0,Étudiant assidu et investi.
ETU-03090,2024-2025,mathematiques,22,F,TECHNO,Assez Bien,lycee_prive,1,16.1,28.0,87.5,38,71.7,106,1,13,12,2,9.82,7,5,4,3,4,A,vert,mardi,118187,03 Sep 2024,15.14,0,
ETU-02751,2024-2025, Droit ,20,femme,Professionnel,passable,lycee_prive,Oui,"7,4",23.0,73.7,20,39.8,27,5,8,7,2,9.54,6,4,4,4,3,H,vert,mercredi,577650,25/09/2024,14.04,0,
ETU-05080,2024-2025, Gestion ,18,F,GEN,P,,Oui,37.5,0.0,"52,0",12,20.9,17,6,8,6,0,10.0,6,5,1,2,2,F,bleu,vendredi,655181,20 Sep 2024,6.08,1,
ETU-03357,2024-2025, Gestion ,18,H,general,P,lycee_public,Non,30.0,17.0,80.6%,17,25.2,40,6,11,8,0,"7,24",6,4,3,2,1,F,jaune,jeudi,421857,2024-09-05,10.51,0,Résultats fragiles aux partiels.
ETU-02012,2024-2025,Informatique,24,h,general,Passable,lycee_public,N,"8,1",18.0,89.6,27,56.0,62,2,10,8,1,12.2,5,3,,4,3,F,gris,vendredi,113567,06 Sep 2024,16.47,0,"Bon semestre, résultats solides."
ETU-01849,2024-2025,biologie,19,h,GEN,B,lycee_prive,Non,38.6,,67.9,19,33.6,53,8,12,9,1,"14,65",7,7,2,2,2,H,bleu,mercredi,118642,25/09/2024,14.69,0,
ETU-03352,2024-2025,Droit,20,H,GEN,ab,lycee_public,O,5.2,13.0,97.0,56,141.6,142,1,13,13,9,13.03,5,5,4,5,4,F,jaune,mardi,997699,17/09/2024,19.76,0,"Très bon investissement, en réussite."
ETU-03737,2024-2025, Psychologie ,18,h,général ,Bien,lycee_public,oui,"2,8",13.0,89.1,44,67.9,110,3,8,6,5,"13,93",5,2,4,3,3,C,jaune,mardi,129252,17/09/2024,18.12,0,
ETU-00558,2024-2025,Gestion,18,H,GEN,P,lycee_public,0,,3.0,75.1%,38,54.6,77,4,12,9,5,"14,47",6,5,5,,4,C,gris,lundi,851875,16/09/2024,17.91,0,
ETU-04633,2024-2025, Informatique ,20,femme,Général,TB,lycee_public,O,"24,8",18.0,88.0,21,25.6,27,3,9,9,8,15.92,6,6,5,3,3,D,bleu,jeudi,926401,12 Sep 2024,17.87,0,
ETU-00804,2024-2025,Droit,20,F,Technologique,passable,lycee_public,Oui,20.1,6.0,86.3,46,36.2,87,0,9,7,4,9.74,7,6,4,4,3,F,rouge,mercredi,147895,2024-09-18,15.75,0,Très actif sur la plateforme.
ETU-02091,2024-2025,informatique,20,M,Technologique,AB,lycee_public,0,"12,4",0.0,76.6%,42,55.1,93,2,8,7,5,9.56,5,3,3,3,2,A,bleu,jeudi,114906,2024-09-12,13.91,0,Engagement en ligne remarquable.
ETU-04146,2024-2025,gestion,17,Homme,GEN,passable,lycee_prive,N,"6,0",,67.7,5,0.7,1,4,11,8,2,12.03,5,3,3,2,2,E,rouge,mardi,667506,03/09/2024,7.0,1,
ETU-02257,2024-2025,staps,20,Homme,Technologique,,lycee_public,Non,16.1,15.0,85.0,20,36.1,38,4,8,6,3,14.56,6,3,4,3,4,C,jaune,mardi,240701,24/09/2024,17.85,0,
ETU-00552,2024-2025, Informatique ,21,H,Général,Passable,lycee_prive,1,42.1,14.0,80.0,16,24.4,32,5,12,9,1,8.54,7,1,1,2,2,E,jaune,lundi,675989,16/09/2024,4.77,1,"Motivation en berne, à accompagner."
ETU-00927,2024-2025,DROIT,19,Femme, pro,B,lycee_public,1,13.4,5.0,52.9,24,40.3,54,4,10,6,0,7.76,5,2,2,3,2,F,rouge,mercredi,815329,18 Sep 2024,3.03,1,
ETU-02423,2024-2025, Gestion ,23,H,Generale,B,autre,Oui,51.0 km,,75.1%,27,55.7,67,6,8,6,6,"13,7",5,5,3,3,4,F,rouge,mercredi,588567,2024-09-04,16.71,0,Travail sérieux et régulier.
ETU-03004,2024-2025,informatique,20,Homme,Général,ab,,1,0.7,26.0,71.3,25,19.1,68,4,8,5,1,10.26,6,2,3,5,3,B,rouge,vendredi,669258,20/09/2024,5.18,1,
ETU-03164,2024-2025,BIOLOGIE,21,h,general,AB,autre,0,16.5,4.0,78.2%,12,23.3,20,6,8,6,1,10.57,6,4,2,2,3,D,vert,lundi,601963,2024-09-16,5.97,1,Semble peu engagé dans la formation.
ETU-00677,2024-2025,Biologie,25,F,general,Passable,lycee_public,non,19.8,10.0,64.9,15,28.0,39,4,13,12,3,"10,94",6,4,,2,,E,vert,mardi,562154,10 Sep 2024,7.52,1,
ETU-02699,2024-2025,Informatique,20,F,GEN,Passable,lycee_prive,non,21.3,,74.6%,18,22.5,35,4,9,8,3,12.19,5,1,4,5,4,G,gris,mardi,299470,24 Sep 2024,14.45,0,Suivi sans particularité.
ETU-02298,2024-2025,Gestion,18,femme,Generale,passable,autre,0,9.6,,73.4,,59.9,57,6,8,8,5,"9,14",5,4,4,4,4,B,gris,mardi,540227,2024-09-10,15.75,0,
ETU-01171,2024-2025, Informatique ,17,F,TECHNO,B,lycee_public,Non,15.9,28.0,69.4,12,10.4,34,6,11,11,5,3.86,5,2,3,,4,B,gris,jeudi,121137,05 Sep 2024,2.11,1,Résultats fragiles aux partiels.
ETU-04137,2024-2025,GESTION,23,Femme,general,ab,autre,oui,"45,1",0.0,87.4%,34,50.6,98,1,13,13,7,11.86,6,6,5,4,4,E,gris,mardi,436900,2024-09-03,17.29,0,RAS.
ETU-03961,2024-2025,Informatique,23,F,techno,Passable,lycee_public,0,4.0,,79.4,39,55.4,83,0,11,11,5,11.98,6,5,4,3,3,E,bleu,mercredi,653459,2024-09-25,15.19,0,Profil dans la moyenne.
ETU-04455,2024-2025, Psychologie ,21,Homme,general,B,lycee_public,Non,"8,5",25.0,55.1%,22,27.0,52,7,12,7,0,5.94,6,3,3,2,1,H,rouge,vendredi,595097,2024-09-20,1.97,1,
ETU-00222,2024-2025,STAPS,20,Homme,Generale,passable,lycee_prive,0,1.1 km,11.0,90.6%,49,62.9,90,1,13,12,12,9.4,6,4,4,3,5,E,rouge,vendredi,179308,2024-09-06,15.53,0,Engagement en ligne remarquable.
ETU-00584,2024-2025,STAPS,19,femme,GEN,tres bien,lycee_public,oui,59.9 km,23.0,80.3,18,32.2,41,5,8,6,2,14.3,6,5,4,4,1,A,rouge,mercredi,649592,04 Sep 2024,16.01,0,Travail sérieux et régulier.
ETU-04010,2024-2025,GESTION,22,h,PRO,Assez Bien,lycee_prive,1,3.9,,73.9%,3,7.0,18,4,9,5,2,7.92,6,3,4,,3,A,rouge,lundi,676851,09 Sep 2024,4.3,1,Résultats fragiles aux partiels.
ETU-03614,2024-2025,DROIT,18,f,Général,Bien,lycee_public,0,32.3,,64.9,19,33.1,49,6,8,6,2,"10,3",6,5,4,3,2,A,vert,lundi,168197,23 Sep 2024,5.64,1,
ETU-04089,2024-2025,PSYCHOLOGIE,18,M,Général,Passable,lycee_prive,0,25.7,25.0,76.0%,34,55.7,61,0,8,6,1,10.06,6,3,2,3,,F,bleu,lundi,721195,2024-09-16,14.32,0,
ETU-01336,2024-2025,Biologie,24,Femme,pro,Très Bien,lycee_public,N,11.0,13.0,85.2,66,29.4,159,1,10,10,10,14.39,7,6,5,4,3,C,gris,vendredi,669851,2024-09-06,19.44,0,
ETU-02780,2024-2025,Droit,17,Homme,TECHNO,Assez Bien,lycee_public,0,4.2,0.0,89.8,60,68.5,131,2,9,9,7,12.07,5,4,5,4,5,D,jaune,mardi,925556,17/09/2024,18.28,0,
ETU-04736,2024-2025, Droit ,19,H,Generale,B,lycee_public,non,22.7,9.0,65.9,36,46.1,61,5,13,12,5,14.36,6,5,3,3,3,E,gris,jeudi,506936,05/09/2024,17.28,0,
ETU-01795,2024-2025, Biologie ,19,H,Technologique,B,lycee_public,Non,4.6,8.0,"66,7",7,3.7,19,3,12,8,1,10.64,6,4,3,,1,A,vert,jeudi,382044,05/09/2024,5.28,1,Engagement en ligne très faible.
ETU-02405,2024-2025,DROIT,18,femme,GEN,AB,lycee_public,1,15.8,8.0,85.7,29,27.8,67,4,8,7,8,14.13,6,6,5,5,2,B,gris,mardi,271926,17/09/2024,17.26,0,
ETU-02583,2024-2025,Psychologie,19,h,general,passable,lycee_public,non,3.6,28.0,67.6,35,69.8,72,4,10,8,1,,6,5,3,3,4,H,jaune,vendredi,798758,13 Sep 2024,16.91,0,
ETU-04768,2024-2025, Informatique ,22,femme,TECHNO,passable,lycee_public,Non,10.4 km,0.0,"76,9",66,116.6,176,2,10,9,3,11.33,5,2,3,2,3,B,rouge,mercredi,269677,04 Sep 2024,17.32,0,
ETU-03353,2024-2025,Psychologie,21,Homme,général ,Bien,lycee_public,O,1.4,9.0,64.1%,26,42.5,61,8,13,10,0,"13,56",6,4,1,,1,D,bleu,lundi,424817,23/09/2024,6.84,1,
ETU-02376,2024-2025,Psychologie,18,femme,général ,Passable,lycee_public,Non,1.6,12.0,84.7,55,80.9,149,1,13,13,8,15.73,7,6,5,,4,F,vert,jeudi,539064,26 Sep 2024,18.9,0,Très actif sur la plateforme.
ETU-02242,2024-2025,Mathematiques,18,Femme,Generale,Bien,lycee_prive,non,,3.0,85.7,32,65.1,57,3,8,6,5,12.53,5,5,3,4,5,E,gris,vendredi,943787,27/09/2024,16.13,0,Travail sérieux et régulier.
ETU-03859,2024-2025,informatique,19,Autre,Generale,,lycee_public,non,49.6,19.0,"79,8",29,38.1,68,1,13,11,8,16.04,6,6,5,5,4,A,vert,mercredi,199289,18 Sep 2024,19.16,0,Travail sérieux et régulier.
ETU-03996,2024-2025,gestion,18,Homme,general,AB,lycee_public,non,8.6,8.0,67.6,33,63.5,64,4,10,10,3,11.98,6,5,5,4,5,B,bleu,mardi,743713,2024-09-17,17.4,0,
ETU-03390,2024-2025,Droit,18,Femme,PRO,passable,autre,Oui,8.4,,87.5,36,75.8,69,4,13,11,4,9.04,5,4,3,5,3,F,gris,mercredi,191362,11 Sep 2024,15.35,0,Profil dans la moyenne.
ETU-04154,2024-2025,PSYCHOLOGIE,18,femme,Generale,Passable,lycee_public,Oui,"9,1",13.0,97.0%,78,170.5,148,0,13,13,10,"16,82",7,7,5,5,4,A,bleu,mardi,868149,03 Sep 2024,19.88,0,
ETU-05083,2024-2025, Droit ,20,M,general,TB,lycee_public,N,8.8,5.0,"61,3",24,42.0,73,6,9,8,3,"12,67",7,7,3,3,4,D,vert,vendredi,227324,2024-09-20,15.44,0,
ETU-04500,2024-2025,Lettres,18,femme,TECHNO,Bien,lycee_public,Non,2.8,23.0,93.2,39,45.9,96,3,11,11,7,,7,4,3,4,4,H,jaune,mercredi,244075,04 Sep 2024,16.67,0,
ETU-01860,2024-2025,Informatique,18,femme,Général,passable,lycee_public,non,"4,5",0.0,71.3,22,27.2,49,3,10,8,0,"6,29",5,3,2,4,2,C,gris,mercredi,874085,2024-09-25,4.36,1,Résultats fragiles aux partiels.
ETU-04425,2024-2025,Biologie,18,f,général ,Très Bien,lycee_public,Oui,4.8,0.0,62.0,20,27.3,24,3,13,9,0,11.29,5,5,5,3,1,G,vert,lundi,851195,2024-09-09,15.34,0,
ETU-04291,2024-2025,staps,18,f,Général,P,lycee_public,N,1.1,,80.1%,49,96.2,108,2,13,12,4,"15,31",6,3,,5,3,F,vert,jeudi,609626,19/09/2024,18.73,0,
ETU-02280,2024-2025,informatique,17,M,Technologique,Bien,lycee_public,O,6.6 km,3.0,80.8,14,20.8,44,4,13,10,1,,7,3,3,3,3,C,gris,lundi,444484,09/09/2024,12.63,0,Résultats fragiles aux partiels.
ETU-04166,2024-2025,BIOLOGIE,20,f, pro,ab,lycee_prive,N,48.2,,63.3,16,32.1,38,7,13,7,0,2.39,6,0,1,3,2,E,rouge,mardi,244262,03 Sep 2024,0.29,1,
ETU-02668,2024-2025,MATHEMATIQUES,19,femme,GEN,Passable,lycee_public,Non,0.1,0.0,"99,8",30,59.9,58,3,9,9,4,14.33,5,5,5,,5,D,jaune,jeudi,890045,12/09/2024,18.89,0,Travail sérieux et régulier.
ETU-02643,2024-2025,droit,17,h,Generale,ab,lycee_public,Non,,19.0,98.2,36,48.6,78,3,9,8,3,12.39,7,5,5,3,3,F,rouge,jeudi,543818,26/09/2024,18.44,0,
ETU-04898,2024-2025,Gestion,22,h,GEN,Assez Bien,lycee_prive,0,3.5,,68.9,10,3.5,15,5,13,8,2,13.68,6,2,1,,,H,bleu,vendredi,541287,13/09/2024,6.4,1,Peu actif sur la plateforme.
ETU-04723,2024-2025, Gestion ,19,Femme,Generale,Passable,lycee_public,non,7.0,7.0,"65,6",31,32.7,43,1,11,11,6,15.67,6,6,4,3,4,E,rouge,lundi,573024,16/09/2024,17.63,0,
ETU-01481,2024-2025, Informatique ,21,M,general,B,lycee_public,1,4.6,,57.9,3,8.8,29,6,11,6,0,12.35,5,5,3,2,1,F,rouge,vendredi,581425,27 Sep 2024,12.62,0,Peu actif sur la plateforme.
ETU-00415,2024-2025,GESTION,19,femme,pro,Très Bien,lycee_prive,Non,3.1,0.0,90.6,43,69.3,63,1,12,12,8,"15,15",6,5,5,,,B,jaune,mercredi,791653,2024-09-18,18.72,0,"Très bon investissement, en réussite."
ETU-02603,2024-2025,lettres,19,femme,TECHNO,Assez Bien,,N,1.5,11.0,"82,8",29,50.3,45,3,10,10,3,9.27,7,3,3,4,4,G,rouge,mardi,731498,2024-09-03,13.55,0,
ETU-02818,2024-2025,STAPS,21,F,Général,Bien,cfa,0,18.4 km,18.0,67.8,24,26.3,51,1,12,9,7,13.05,6,5,3,3,3,E,jaune,mercredi,906429,18/09/2024,16.24,0,
ETU-04995,2024-2025,Biologie,20,femme,techno,Passable,lycee_prive,non,3.3,0.0,95.6,35,50.5,70,3,9,8,9,8.01,6,4,3,5,3,C,gris,lundi,807613,23/09/2024,16.31,0,RAS.
ETU-01993,2024-2025,Psychologie,20,h,Général,ab,lycee_public,0,5.3,8.0,"89,1",33,29.6,60,5,8,6,5,"10,38",5,2,4,3,4,F,gris,jeudi,151002,2024-09-26,15.35,0,
ETU-02591,2024-2025,Gestion,18,NR,techno,AB,lycee_public,non,29.6,6.0,98.6%,19,41.5,41,3,10,9,3,11.58,5,4,4,5,4,B,jaune,vendredi,828336,13 Sep 2024,16.64,0,
ETU-00270,2024-2025,PSYCHOLOGIE,20,H,GEN,Assez Bien,lycee_public,non,8.1,18.0,54.8,4,4.6,10,7,11,7,0,11.26,6,5,2,3,2,H,bleu,mercredi,504516,25 Sep 2024,4.72,1,Forte baisse d'assiduité ce semestre.
ETU-02095,2024-2025,Biologie,20,F,pro,passable,lycee_prive,non,38.4,7.0,84.7%,26,48.2,61,3,11,11,2,"10,78",6,6,3,3,3,A,jaune,mercredi,353032,2024-09-04,15.14,0,
ETU-02771,2024-2025,Lettres,22,h,GEN,ab,lycee_prive,N,19.7,0.0,72.0,12,8.3,33,5,12,10,0,8.51,6,3,2,1,3,D,bleu,vendredi,638602,2024-09-13,13.42,0,Semble peu engagé dans la formation.
ETU-03522,2024-2025,STAPS,20,H,pro,P,lycee_public,1,"4,9",16.0,93.0,25,15.6,61,3,8,7,5,"6,5",5,1,1,2,4,C,rouge,vendredi,992339,27 Sep 2024,12.79,0,Résultats fragiles aux partiels.
ETU-03458,2024-2025,INFORMATIQUE,17,Homme,techno,Passable,lycee_public,non,21.8,8.0,98.1,,31.8,82,1,13,13,6,8.29,6,5,3,5,3,F,bleu,lundi,882823,02/09/2024,15.5,0,
ETU-03169,2024-2025,Lettres,18,h,général ,Passable,lycee_public,non,9.2,0.0,79.0,20,32.0,38,4,8,6,2,10.1,5,3,3,2,2,E,gris,vendredi,580309,27/09/2024,6.14,1,Profil dans la moyenne.
ETU-00399,2024-2025,LETTRES,21,Homme,GEN,P,lycee_prive,N,4.6,0.0,84.6,34,36.9,76,4,11,11,9,"13,46",6,3,4,5,3,D,rouge,mercredi,403486,2024-09-18,16.38,0,
ETU-01739,2024-2025,STAPS,18,femme,Generale,passable,lycee_public,N,22.4,,79.2,29,65.0,66,2,11,11,6,13.77,7,6,5,4,2,B,vert,mardi,849807,2024-09-03,17.32,0,"Bon semestre, résultats solides."
ETU-01325,2024-2025,BIOLOGIE,20,femme,Generale,passable,lycee_prive,oui,"1,1",25.0,"92,2",37,32.0,93,1,11,10,6,12.04,6,3,5,5,3,H,gris,lundi,991569,02/09/2024,18.25,0,
ETU-02556,2024-2025, Droit ,19,f,GEN,Passable,lycee_public,0,46.6,4.0,82.5%,33,53.5,74,7,13,9,2,9.39,5,1,2,2,2,G,jaune,mardi,906750,03/09/2024,13.0,0,
ETU-03706,2024-2025,STAPS,19,Femme,pro,Passable,lycee_public,O,17.0,24.0,82.5,44,53.3,62,4,9,5,3,11.24,6,3,5,3,1,B,jaune,mercredi,934157,11 Sep 2024,15.19,0,
ETU-02175,2024-2025,Biologie,20,femme,général ,Assez Bien,lycee_prive,Non,"9,6",17.0,71.4%,15,26.3,48,7,12,7,1,8.11,7,4,2,3,2,A,jaune,lundi,778093,2024-09-16,2.75,1,
ETU-01800,2024-2025, Mathematiques ,18,f,GEN,,lycee_prive,oui,39.8,25.0,69.7,22,34.8,61,5,10,8,4,10.27,6,3,3,4,3,H,vert,mercredi,376640,11 Sep 2024,12.82,0,
ETU-04309,2024-2025,STAPS,20,f,Général,passable,lycee_prive,N,5.5,0.0,59.2,26,37.9,58,3,12,8,1,"13,92",5,4,3,3,4,E,gris,jeudi,888859,19/09/2024,16.6,0,
ETU-02924,2024-2025,Biologie,18,femme,PRO,passable,lycee_public,0,61.8,,67.9%,33,50.0,89,8,12,8,2,7.21,5,3,2,3,1,A,rouge,mercredi,686768,2024-09-11,3.52,1,En difficulté sur les évaluations.
ETU-03607,2024-2025,Biologie,17,Femme,pro,AB,lycee_public,Non,52.1,4.0,"89,6",25,26.3,74,4,8,7,4,8.34,5,4,4,4,1,H,rouge,jeudi,190467,2024-09-26,13.11,0,
ETU-01085,2024-2025, Biologie ,20,F,général ,P,lycee_prive,Oui,39.5,0.0,53.8%,11,8.9,14,5,8,5,0,10.38,5,4,2,3,,C,rouge,jeudi,409295,19/09/2024,5.03,1,Forte baisse d'assiduité ce semestre.
ETU-04553,2024-2025,Lettres,18,Homme,techno,Passable,,0,12.8,0.0,"72,6",9,13.7,23,5,8,7,1,"6,15",5,0,1,4,2,G,jaune,lundi,752524,23/09/2024,3.93,1,
ETU-03180,2024-2025,staps,20,H,Général,passable,lycee_public,oui,10.1,0.0,"92,8",25,35.2,57,2,9,8,1,16.91,6,5,4,2,3,E,vert,jeudi,726209,05/09/2024,18.62,0,"Bon semestre, résultats solides."
ETU-01749,2024-2025,STAPS,18,femme,Generale,Assez Bien,lycee_public,O,7.1,26.0,84.1,29,50.6,41,7,11,7,2,"13,86",6,3,3,,2,B,gris,mercredi,308611,11 Sep 2024,16.97,0,"Bon semestre, résultats solides."
ETU-03136,2024-2025,Informatique,17,H,Generale,AB,lycee_public,non,9.0,22.0,80.4,38,42.4,56,4,9,9,1,14.66,5,3,5,4,3,A,bleu,jeudi,763372,2024-09-12,17.62,0,
ETU-01694,2024-2025, Psychologie ,18,Femme,pro,Passable,lycee_public,N,"13,1",15.0,71.5,33,29.5,81,2,11,9,4,6.03,7,3,3,3,2,G,vert,vendredi,929579,2024-09-20,10.68,0,En difficulté sur les évaluations.
ETU-03410,2024-2025,Gestion,19,M,Technologique,passable,lycee_public,O,8.8 km,18.0,86.3,32,38.2,87,5,11,7,2,10.5,7,5,3,3,2,E,jaune,lundi,813937,09/09/2024,8.11,1,
ETU-04710,2024-2025,Gestion,21,NB,GEN,P,lycee_prive,oui,15.5,6.0,61.7,3,3.3,10,3,11,7,0,13.28,7,5,1,3,,E,jaune,lundi,795551,02 Sep 2024,6.81,1,
ETU-04547,2024-2025,Psychologie,18,H, pro,AB,cfa,Non,1.3,0.0,74.7,28,54.8,66,1,11,8,0,,6,2,3,4,3,G,jaune,vendredi,861728,2024-09-27,14.15,0,
ETU-01270,2024-2025,Lettres,21,NB,Technologique,passable,lycee_public,0,"10,5",22.0,99.8,34,42.0,113,3,9,9,4,"10,35",5,4,5,5,4,D,bleu,mardi,448312,2024-09-10,16.72,0,
ETU-04255,2024-2025,Gestion,18,Femme,général ,,lycee_public,Non,"4,2",10.0,"73,6",22,40.9,36,7,10,7,1,9.34,6,2,2,3,,G,gris,lundi,399957,2024-09-02,6.29,1,Semble peu engagé dans la formation.
ETU-01258,2024-2025,droit,19,M,general,P,cfa,Oui,0.6 km,12.0,"84,3",38,51.4,68,3,13,10,4,14.94,7,3,1,3,1,E,jaune,vendredi,894555,2024-09-06,18.84,0,Semble peu engagé dans la formation.
ETU-00491,2024-2025,Mathematiques,22,M,général ,ab,lycee_public,N,"13,6",9.0,"83,8",32,46.7,90,4,8,6,4,10.96,6,4,3,4,2,D,rouge,mardi,362244,2024-09-17,16.28,0,
ETU-01309,2024-2025,Informatique,17,h,Generale,Assez Bien,lycee_public,N,,,70.8,21,29.2,55,4,11,8,4,"15,21",6,5,,2,3,C,rouge,vendredi,223290,20/09/2024,17.06,0,Suivi sans particularité.
ETU-04244,2024-2025, Informatique ,18,Femme,Général,ab,lycee_public,Non,38.8,0.0,"65,2",4,9.4,1,5,9,5,0,12.0,5,0,1,,2,A,gris,jeudi,119721,05 Sep 2024,6.7,1,
ETU-04088,2024-2025,Informatique,18,f,Generale,AB,lycee_prive,1,25.5 km,8.0,82.6,11,11.8,32,9,13,9,3,10.13,6,5,3,2,2,F,rouge,mardi,805979,10/09/2024,6.09,1,
ETU-02441,2024-2025,Informatique,20,F,Technologique,P,cfa,1,6.7,7.0,81.2,49,69.1,97,4,11,8,5,11.47,5,3,3,2,5,H,vert,jeudi,733377,19 Sep 2024,17.15,0,Engagement en ligne remarquable.
ETU-02839,2024-2025,Gestion,22,Femme,PRO,Passable,lycee_public,non,26.3,8.0,89.7,22,28.7,55,6,10,8,3,12.11,6,4,3,3,3,A,bleu,lundi,730911,09 Sep 2024,16.38,0,"Bon semestre, résultats solides."
ETU-03479,2024-2025,STAPS,22,Femme,général ,AB,lycee_public,Oui,41.8,0.0,71.2,29,43.7,67,5,12,11,3,10.71,6,5,,4,1,C,rouge,mercredi,591724,18/09/2024,8.15,1,
ETU-02790,2024-2025,Informatique,18,F,general,Passable,lycee_public,N,14.0 km,24.0,98.6,43,71.4,124,2,10,10,7,16.95,6,6,5,4,3,C,jaune,jeudi,980730,19/09/2024,19.58,0,Étudiant assidu et investi.
ETU-02108,2024-2025,Mathematiques,19,H,PRO,AB,lycee_prive,non,"6,4",0.0,79.4%,28,44.3,52,3,9,7,6,"12,51",7,3,2,3,4,C,rouge,lundi,848336,02 Sep 2024,15.3,0,Semble peu engagé dans la formation.
ETU-00668,2024-2025,STAPS,21,Homme,Technologique,ab,lycee_public,N,0.1,18.0,87.2,53,87.3,133,1,10,10,5,15.46,5,5,5,5,3,A,bleu,mardi,191604,2024-09-03,19.26,0,Étudiant assidu et investi.
ETU-03557,2024-2025,Droit,19,h,général ,Assez Bien,lycee_prive,Non,2.8,0.0,66.5,3,2.4,16,3,9,5,0,10.55,6,1,3,3,2,B,bleu,lundi,262048,02 Sep 2024,5.82,1,Engagement en ligne très faible.
ETU-00215,2024-2025,BIOLOGIE,19,femme,general,passable,lycee_public,O,30.6,7.0,"97,4",31,52.7,72,0,10,10,4,13.59,6,5,2,3,3,H,gris,lundi,434237,2024-09-09,18.08,0,Semble peu engagé dans la formation.
ETU-04170,2024-2025,STAPS,21,Femme,Technologique,Assez Bien,lycee_public,oui,59.8,11.0,76.9,25,48.6,80,3,10,8,4,10.82,5,4,3,4,2,F,gris,vendredi,635083,06/09/2024,14.76,0,Suivi sans particularité.
ETU-03595,2024-2025,STAPS,19,Homme,général ,Passable,lycee_public,1,27.3,24.0,"82,9",40,50.6,95,1,13,13,9,9.75,7,5,5,5,5,D,gris,lundi,493895,09/09/2024,16.26,0,RAS.
ETU-02224,2024-2025,Mathematiques,18,F,GEN,Passable,autre,Oui,4.4,19.0,77.6,13,10.7,24,4,13,11,4,"12,33",7,6,4,2,3,B,bleu,vendredi,707159,06/09/2024,9.67,1,
ETU-03128,2024-2025,Droit,20,f,général ,AB,lycee_prive,Non,41.7,8.0,79.8,29,46.4,57,2,12,11,8,"15,92",5,5,3,5,1,A,gris,jeudi,541748,2024-09-19,18.09,0,"Bon semestre, résultats solides."
ETU-01263,2024-2025,Gestion,21,H,general,AB,lycee_public,non,6.7,,84.4%,48,82.9,114,0,13,13,6,"11,34",5,0,4,4,4,B,rouge,mercredi,149021,11 Sep 2024,16.91,0,Engagement en ligne remarquable.
ETU-01479,2024-2025,Informatique,19,f,pro,Passable,lycee_prive,Oui,22.0,20.0,90.5,43,49.9,113,4,11,9,2,"8,74",5,4,3,5,2,D,rouge,mercredi,779071,2024-09-11,14.01,0,Très actif sur la plateforme.
ETU-04283,2024-2025,DROIT,21,Femme,general,AB,lycee_prive,oui,6.5,0.0,88.0,37,64.0,106,7,13,11,4,5.98,6,2,4,2,2,A,rouge,mardi,463240,2024-09-17,12.72,0,
ETU-00082,2024-2025, Mathematiques ,18,F,Generale,Bien,lycee_public,non,10.4,23.0,"88,2",43,50.0,85,7,11,10,5,14.6,5,5,3,2,3,A,jaune,lundi,537609,09/09/2024,17.27,0,
ETU-00848,2024-2025,STAPS,21,femme,général ,ab,lycee_public,Non,51.8,26.0,64.5,8,13.1,11,3,8,4,0,11.6,5,3,3,4,1,A,vert,mardi,710694,2024-09-03,6.25,1,
ETU-04352,2024-2025,informatique,18,Homme, pro,P,lycee_public,1,26.2,10.0,75.7,18,28.6,49,5,9,6,0,9.43,7,5,3,4,2,C,bleu,vendredi,899367,20/09/2024,5.21,1,
ETU-00602,2024-2025,STAPS,18,h,GEN,ab,cfa,non,30.5,,79.5,20,33.7,20,4,8,6,5,11.52,5,5,4,4,2,G,vert,mercredi,848470,25 Sep 2024,15.77,0,
ETU-03472,2024-2025,gestion,19,Femme,GEN,passable,,non,24.7,13.0,70.4,35,53.3,83,7,12,9,2,11.9,6,5,4,3,,C,gris,mardi,120126,10 Sep 2024,14.85,0,
ETU-03044,2024-2025,Mathematiques,18,F,GEN,AB,lycee_public,oui,"6,1",23.0,75.3,41,52.5,113,3,10,10,6,13.15,6,4,2,3,4,G,bleu,lundi,757906,16/09/2024,16.18,0,
ETU-00336,2024-2025,Gestion,17,femme,général ,Assez Bien,lycee_public,Non,10.7,0.0,69.5,10,10.7,30,3,10,6,0,"6,87",6,1,1,1,,F,rouge,vendredi,235547,06/09/2024,10.21,0,Résultats fragiles aux partiels.
